time_index,incidence,region,category,classification,mom_variation,nature
2026-01-01,0.0386,GBA,División,Transporte,,Servicios
2026-01-01,0.0365,GBA,División,Vivienda y servicios básicos,,Servicios
2026-01-01,0.028,GBA,Nivel General,Total,2.7687,
2026-01-01,0.066,NEA,Análisis,Estacionales,6.5911,
2026-01-01,0.03,NEA,Análisis,Núcleo,3.0068,
2026-01-01,0.054,NEA,Análisis,Regulados,5.3749,
2026-01-01,0.129,NEA,División,Alimentos y bebidas,,Bienes
2026-01-01,0.0055,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2026-01-01,0.0093,NEA,División,Bienes y servicios varios,,Mixto
2026-01-01,0.0083,NEA,División,Comunicación,,Servicios
2026-01-01,0.0052,NEA,División,Educación,,Servicios
2026-01-01,0.0091,NEA,División,Equipamiento del hogar,,Bienes
2026-01-01,0.0132,NEA,División,Prendas de vestir y calzado,,Bienes
2026-01-01,0.0136,NEA,División,Recreación y cultura,,Mixto
2026-01-01,0.0234,NEA,División,Restaurantes y hoteles,,Servicios
2026-01-01,0.0169,NEA,División,Salud,,Servicios
2026-01-01,0.0299,NEA,División,Transporte,,Servicios
2026-01-01,0.042,NEA,División,Vivienda y servicios básicos,,Servicios
2026-01-01,0.038,NEA,Nivel General,Total,3.8354,
2026-01-01,0.06,NOA,Análisis,Estacionales,6.0269,
2026-01-01,0.026,NOA,Análisis,Núcleo,2.5604,
2026-01-01,0.022,NOA,Análisis,Regulados,2.2086,
2026-01-01,0.1256,NOA,División,Alimentos y bebidas,,Bienes
2026-01-01,0.0055,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2026-01-01,0.0006,NOA,División,Bienes y servicios varios,,Mixto
2026-01-01,0.0082,NOA,División,Comunicación,,Servicios
2026-01-01,0.0123,NOA,División,Educación,,Servicios
2026-01-01,0.0101,NOA,División,Equipamiento del hogar,,Bienes
2026-01-01,0.0172,NOA,División,Prendas de vestir y calzado,,Bienes
2026-01-01,0.014,NOA,División,Recreación y cultura,,Mixto
2026-01-01,0.0352,NOA,División,Restaurantes y hoteles,,Servicios
2026-01-01,0.0214,NOA,División,Salud,,Servicios
2026-01-01,0.0282,NOA,División,Transporte,,Servicios
2026-01-01,0.031,NOA,División,Vivienda y servicios básicos,,Servicios
2026-01-01,0.028,NOA,Nivel General,Total,2.8488,
2026-01-01,0.063,Pampeana,Análisis,Estacionales,6.3368,
2026-01-01,0.026,Pampeana,Análisis,Núcleo,2.5599,
2026-01-01,0.023,Pampeana,Análisis,Regulados,2.3067,
2026-01-01,0.1062,Pampeana,División,Alimentos y bebidas,,Bienes
2026-01-01,0.0072,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2026-01-01,0.0106,Pampeana,División,Bienes y servicios varios,,Mixto
2026-01-01,0.0088,Pampeana,División,Comunicación,,Servicios
2026-01-01,0.0062,Pampeana,División,Educación,,Servicios
2026-01-01,0.0109,Pampeana,División,Equipamiento del hogar,,Bienes
2026-01-01,0.0129,Pampeana,División,Prendas de vestir y calzado,,Bienes
2026-01-01,0.021,Pampeana,División,Recreación y cultura,,Mixto
2026-01-01,0.0396,Pampeana,División,Restaurantes y hoteles,,Servicios
2026-01-01,0.0279,Pampeana,División,Salud,,Servicios
2026-01-01,0.0356,Pampeana,División,Transporte,,Servicios
2026-01-01,0.0348,Pampeana,División,Vivienda y servicios básicos,,Servicios
2026-01-01,0.029,Pampeana,Nivel General,Total,2.8977,
2026-01-01,0.029,Patagonia,Análisis,Estacionales,2.8927,
2026-01-01,0.028,Patagonia,Análisis,Núcleo,2.8409,
2026-01-01,0.03,Patagonia,Análisis,Regulados,2.9867,
2026-01-01,0.0094,Patagonia,División,Alimentos y bebidas,,Bienes
2026-01-01,0.0006,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2026-01-01,0.0008,Patagonia,División,Bienes y servicios varios,,Mixto
2026-01-01,0.0009,Patagonia,División,Comunicación,,Servicios
2026-01-01,0.0,Patagonia,División,Educación,,Servicios
2026-01-01,0.0012,Patagonia,División,Equipamiento del hogar,,Bienes
2026-01-01,0.0013,Patagonia,División,Prendas de vestir y calzado,,Bienes
2026-01-01,0.0015,Patagonia,División,Recreación y cultura,,Mixto
2026-01-01,0.0018,Patagonia,División,Restaurantes y hoteles,,Servicios
2026-01-01,0.0015,Patagonia,División,Salud,,Servicios
2026-01-01,0.0042,Patagonia,División,Transporte,,Servicios
2026-01-01,0.0057,Patagonia,División,Vivienda y servicios básicos,,Servicios
2026-01-01,0.029,Patagonia,Nivel General,Total,2.8796,
